Lipid_ID	Lipid_Name	Lipid_Name_Tot	Lipid_Name_LION	Lipid_Class	FA_1	FA_2	Sat_status_FA1	Sat_status_FA2	FA_status_FA1	FA_status_FA2	Unsat_position_FA1	Unsat_position_FA2	HMDB_ID	KEGG_ID	LION_ID	cellular_component	Function	Total_Carb	Total_Unsat	Carbon_numb_FA1	Carbon_numb_FA2	Unsat_numb_FA1	Unsat_numb_FA2	PhysicoChemical	PathwaysKegg
DAG.14.0.20.0.	DAG(14:0_20:0)	DAG(34:0)	DG(14:0/20:0)	DAG	(14:0)	(20:0)	SFA	SFA	Even	Even			HMDB07356		LION:0004389		"lipid-mediated signalling;membrane component"	34	0	14	20	0	0	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
DAG.14.0.20.4.	DAG(14:0_20:4)	DAG(34:4)	DG(14:0/20:4)	DAG	(14:0)	(20:4)	SFA	PUFA	Even	Even		omega_6	HMDB07025		LION:0004404		"lipid-mediated signalling;membrane component"	34	4	14	20	0	4	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
DAG.14.0.22.6.	DAG(14:0_22:6)	DAG(36:6)	DG(14:0/22:6)	DAG	(14:0)	(22:6)	SFA	PUFA	Even	Even		omega_3	HMDB07034		LION:0004442		"lipid-mediated signalling;membrane component"	36	6	14	22	0	6	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons"	NA
DAG.14.1.16.0.	DAG(14:1_16:0)	DAG(30:1)	DG(14:1/16:0)	DAG	(14:1)	(16:0)	MUFA	SFA	Even	Even			HMDB07096					30	1	14	16	1	0	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons"	NA
DAG.14.1.18.1.	DAG(14:1_18:1)	DAG(32:2)	DG(14:1/18:1)	DAG	(14:1)	(18:1)	MUFA	MUFA	Even	Even			HMDB07044					32	2	14	18	1	1	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons"	NA
DAG.15.0.18.1.	DAG(15:0_18:1)	DAG(33:1)	DG(15:0/18:1)	DAG	(15:0)	(18:1)	SFA	MUFA	Odd	Even			HMDB07073					33	1	15	18	0	1	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 15 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons"	NA
DAG.15.0.18.2.	DAG(15:0_18:2)	DAG(33:2)	DG(15:0/18:2)	DAG	(15:0)	(18:2)	SFA	PUFA	Odd	Even		omega_6	HMDB07074					33	2	15	18	0	2	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 15 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons"	NA
DAG.16.0.16.0.	DAG(16:0_16:0)	DAG(32:0)	DG(16:0/16:0)	DAG	(16:0)	(16:0)	SFA	SFA	Even	Even			HMDB07098		LION:0004378		"lipid-mediated signalling;membrane component"	32	0	16	16	0	0	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons"	"EGFR tyrosine kinase inhibitor resistance;MAPK signaling pathway;ErbB signaling pathway;Ras signaling pathway;Rap1 signaling pathway;Calcium signaling pathway;cAMP signaling pathway;Chemokine signaling pathway;NF-kappa B signaling pathway;HIF-1 signaling pathway;Sphingolipid signaling pathway;Phospholipase D signaling pathway;Adrenergic signaling in cardiomyocytes;Vascular smooth muscle contraction;Axon regeneration;VEGF signaling pathway;Apelin signaling pathway;Gap junction;Platelet activation;C-type lectin receptor signaling pathway;Natural killer cell mediated cytotoxicity;Th1 and Th2 cell differentiation;Th17 cell differentiation;T cell receptor signaling pathway;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Circadian entrainment;Thermogenesis;Long-term potentiation;Neurotrophin signaling pathway;Retrograde endocannabinoid signaling;Glutamatergic synapse;Cholinergic synapse;Serotonergic synapse;Dopaminergic synapse;Long-term depression;Phototransduction - fly;Inflammatory mediator regulation of TRP channels;Insulin secretion;GnRH signaling pathway;Estrogen signaling pathway;Melanogenesis;Thyroid hormone synthesis;Thyroid hormone signaling pathway;Adipocytokine signaling pathway;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Aldosterone synthesis and secretion;Relaxin signaling pathway;Parathyroid hormone synthesis, secretion and action;GnRH secretion;Insulin resistance;AGE-RAGE signaling pathway in diabetic complications;Growth hormone synthesis, secretion and action;Endocrine and other factor-regulated calcium reabsorption;Salivary secretion;Gastric acid secretion;Pancreatic secretion;Carbohydrate digestion and absorption;Fat digestion and absorption;Spinocerebellar ataxia;Vibrio cholerae infection;Shigellosis;African trypanosomiasis;Amoebiasis;Human cytomegalovirus infection;Kaposi sarcoma-associated herpesvirus infection;Human immunodeficiency virus 1 infection;Pathways in cancer;Glioma;Non-small cell lung cancer;Hepatocellular carcinoma;Choline metabolism in cancer;PD-L1 expression and PD-1 checkpoint pathway in cancer"
DAG.16.0.16.1.	DAG(16:0_16:1)	DAG(32:1)	DG(16:0/16:1)	DAG	(16:0)	(16:1)	SFA	MUFA	Even	Even			HMDB07099		LION:0004381		"lipid-mediated signalling;membrane component"	32	1	16	16	0	1	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons"	"EGFR tyrosine kinase inhibitor resistance;MAPK signaling pathway;ErbB signaling pathway;Ras signaling pathway;Rap1 signaling pathway;Calcium signaling pathway;cAMP signaling pathway;Chemokine signaling pathway;NF-kappa B signaling pathway;HIF-1 signaling pathway;Sphingolipid signaling pathway;Phospholipase D signaling pathway;Adrenergic signaling in cardiomyocytes;Vascular smooth muscle contraction;Axon regeneration;VEGF signaling pathway;Apelin signaling pathway;Gap junction;Platelet activation;C-type lectin receptor signaling pathway;Natural killer cell mediated cytotoxicity;Th1 and Th2 cell differentiation;Th17 cell differentiation;T cell receptor signaling pathway;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Circadian entrainment;Thermogenesis;Long-term potentiation;Neurotrophin signaling pathway;Retrograde endocannabinoid signaling;Glutamatergic synapse;Cholinergic synapse;Serotonergic synapse;Dopaminergic synapse;Long-term depression;Phototransduction - fly;Inflammatory mediator regulation of TRP channels;Insulin secretion;GnRH signaling pathway;Estrogen signaling pathway;Melanogenesis;Thyroid hormone synthesis;Thyroid hormone signaling pathway;Adipocytokine signaling pathway;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Aldosterone synthesis and secretion;Relaxin signaling pathway;Parathyroid hormone synthesis, secretion and action;GnRH secretion;Insulin resistance;AGE-RAGE signaling pathway in diabetic complications;Growth hormone synthesis, secretion and action;Endocrine and other factor-regulated calcium reabsorption;Salivary secretion;Gastric acid secretion;Pancreatic secretion;Carbohydrate digestion and absorption;Fat digestion and absorption;Spinocerebellar ataxia;Vibrio cholerae infection;Shigellosis;African trypanosomiasis;Amoebiasis;Human cytomegalovirus infection;Kaposi sarcoma-associated herpesvirus infection;Human immunodeficiency virus 1 infection;Pathways in cancer;Glioma;Non-small cell lung cancer;Hepatocellular carcinoma;Choline metabolism in cancer;PD-L1 expression and PD-1 checkpoint pathway in cancer"
DAG.16.0.18.0.	DAG(16:0_18:0)	DAG(34:0)	DG(16:0/18:0)	DAG	(16:0)	(18:0)	SFA	SFA	Even	Even			HMDB07100		LION:0004390		"lipid-mediated signalling;membrane component"	34	0	16	18	0	0	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 18 carbons"	"EGFR tyrosine kinase inhibitor resistance;MAPK signaling pathway;ErbB signaling pathway;Ras signaling pathway;Rap1 signaling pathway;Calcium signaling pathway;cAMP signaling pathway;Chemokine signaling pathway;NF-kappa B signaling pathway;HIF-1 signaling pathway;Sphingolipid signaling pathway;Phospholipase D signaling pathway;Adrenergic signaling in cardiomyocytes;Vascular smooth muscle contraction;Axon regeneration;VEGF signaling pathway;Apelin signaling pathway;Gap junction;Platelet activation;C-type lectin receptor signaling pathway;Natural killer cell mediated cytotoxicity;Th1 and Th2 cell differentiation;Th17 cell differentiation;T cell receptor signaling pathway;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Circadian entrainment;Thermogenesis;Long-term potentiation;Neurotrophin signaling pathway;Retrograde endocannabinoid signaling;Glutamatergic synapse;Cholinergic synapse;Serotonergic synapse;Dopaminergic synapse;Long-term depression;Phototransduction - fly;Inflammatory mediator regulation of TRP channels;Insulin secretion;GnRH signaling pathway;Estrogen signaling pathway;Melanogenesis;Thyroid hormone synthesis;Thyroid hormone signaling pathway;Adipocytokine signaling pathway;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Aldosterone synthesis and secretion;Relaxin signaling pathway;Parathyroid hormone synthesis, secretion and action;GnRH secretion;Insulin resistance;AGE-RAGE signaling pathway in diabetic complications;Growth hormone synthesis, secretion and action;Endocrine and other factor-regulated calcium reabsorption;Salivary secretion;Gastric acid secretion;Pancreatic secretion;Carbohydrate digestion and absorption;Fat digestion and absorption;Spinocerebellar ataxia;Vibrio cholerae infection;Shigellosis;African trypanosomiasis;Amoebiasis;Human cytomegalovirus infection;Kaposi sarcoma-associated herpesvirus infection;Human immunodeficiency virus 1 infection;Pathways in cancer;Glioma;Non-small cell lung cancer;Hepatocellular carcinoma;Choline metabolism in cancer;PD-L1 expression and PD-1 checkpoint pathway in cancer"
DAG.16.0.18.1.	DAG(16:0_18:1)	DAG(34:1)	DG(16:0/18:1)	DAG	(16:0)	(18:1)	SFA	MUFA	Even	Even			HMDB07102	C13861	LION:0004393		"lipid-mediated signalling;membrane component"	34	1	16	18	0	1	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 18 carbons"	
DAG.16.0.18.2.	DAG(16:0_18:2)	DAG(34:2)	DG(16:0/18:2)	DAG	(16:0)	(18:2)	SFA	PUFA	Even	Even		omega_6	HMDB07103		LION:0004397		"lipid-mediated signalling;membrane component"	34	2	16	18	0	2	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 18 carbons"	"EGFR tyrosine kinase inhibitor resistance;MAPK signaling pathway;ErbB signaling pathway;Ras signaling pathway;Rap1 signaling pathway;Calcium signaling pathway;cAMP signaling pathway;Chemokine signaling pathway;NF-kappa B signaling pathway;HIF-1 signaling pathway;Sphingolipid signaling pathway;Phospholipase D signaling pathway;Adrenergic signaling in cardiomyocytes;Vascular smooth muscle contraction;Axon regeneration;VEGF signaling pathway;Apelin signaling pathway;Gap junction;Platelet activation;C-type lectin receptor signaling pathway;Natural killer cell mediated cytotoxicity;Th1 and Th2 cell differentiation;Th17 cell differentiation;T cell receptor signaling pathway;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Circadian entrainment;Thermogenesis;Long-term potentiation;Neurotrophin signaling pathway;Retrograde endocannabinoid signaling;Glutamatergic synapse;Cholinergic synapse;Serotonergic synapse;Dopaminergic synapse;Long-term depression;Phototransduction - fly;Inflammatory mediator regulation of TRP channels;Insulin secretion;GnRH signaling pathway;Estrogen signaling pathway;Melanogenesis;Thyroid hormone synthesis;Thyroid hormone signaling pathway;Adipocytokine signaling pathway;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Aldosterone synthesis and secretion;Relaxin signaling pathway;Parathyroid hormone synthesis, secretion and action;GnRH secretion;Insulin resistance;AGE-RAGE signaling pathway in diabetic complications;Growth hormone synthesis, secretion and action;Endocrine and other factor-regulated calcium reabsorption;Salivary secretion;Gastric acid secretion;Pancreatic secretion;Carbohydrate digestion and absorption;Fat digestion and absorption;Spinocerebellar ataxia;Vibrio cholerae infection;Shigellosis;African trypanosomiasis;Amoebiasis;Human cytomegalovirus infection;Kaposi sarcoma-associated herpesvirus infection;Human immunodeficiency virus 1 infection;Pathways in cancer;Glioma;Non-small cell lung cancer;Hepatocellular carcinoma;Choline metabolism in cancer;PD-L1 expression and PD-1 checkpoint pathway in cancer"
DAG.16.0.18.3.	DAG(16:0_18:3)	DAG(34:3)	DG(16:0/18:3)	DAG	(16:0)	(18:3)	SFA	PUFA	Even	Even		omega_3	HMDB07105		LION:0004401		"lipid-mediated signalling;membrane component"	34	3	16	18	0	3	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 18 carbons"	NA
DAG.16.0.20.3.	DAG(16:0_20:3)	DAG(36:3)	DG(16:0/20:3)	DAG	(16:0)	(20:3)	SFA	PUFA	Even	Even		omega_6	HMDB07111		LION:0004426		"lipid-mediated signalling;membrane component"	36	3	16	20	0	3	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
DAG.16.0.20.4.	DAG(16:0_20:4)	DAG(36:4)	DG(16:0/20:4)	DAG	(16:0)	(20:4)	SFA	PUFA	Even	Even		omega_6	HMDB07112		LION:0004432		"lipid-mediated signalling;membrane component"	36	4	16	20	0	4	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	"EGFR tyrosine kinase inhibitor resistance;MAPK signaling pathway;ErbB signaling pathway;Ras signaling pathway;Rap1 signaling pathway;Calcium signaling pathway;cAMP signaling pathway;Chemokine signaling pathway;NF-kappa B signaling pathway;HIF-1 signaling pathway;Sphingolipid signaling pathway;Phospholipase D signaling pathway;Adrenergic signaling in cardiomyocytes;Vascular smooth muscle contraction;Axon regeneration;VEGF signaling pathway;Apelin signaling pathway;Gap junction;Platelet activation;C-type lectin receptor signaling pathway;Natural killer cell mediated cytotoxicity;Th1 and Th2 cell differentiation;Th17 cell differentiation;T cell receptor signaling pathway;B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Circadian entrainment;Thermogenesis;Long-term potentiation;Neurotrophin signaling pathway;Retrograde endocannabinoid signaling;Glutamatergic synapse;Cholinergic synapse;Serotonergic synapse;Dopaminergic synapse;Long-term depression;Phototransduction - fly;Inflammatory mediator regulation of TRP channels;Insulin secretion;GnRH signaling pathway;Estrogen signaling pathway;Melanogenesis;Thyroid hormone synthesis;Thyroid hormone signaling pathway;Adipocytokine signaling pathway;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Aldosterone synthesis and secretion;Relaxin signaling pathway;Parathyroid hormone synthesis, secretion and action;GnRH secretion;Insulin resistance;AGE-RAGE signaling pathway in diabetic complications;Growth hormone synthesis, secretion and action;Endocrine and other factor-regulated calcium reabsorption;Salivary secretion;Gastric acid secretion;Pancreatic secretion;Carbohydrate digestion and absorption;Fat digestion and absorption;Spinocerebellar ataxia;Vibrio cholerae infection;Shigellosis;African trypanosomiasis;Amoebiasis;Human cytomegalovirus infection;Kaposi sarcoma-associated herpesvirus infection;Human immunodeficiency virus 1 infection;Pathways in cancer;Glioma;Non-small cell lung cancer;Hepatocellular carcinoma;Choline metabolism in cancer;PD-L1 expression and PD-1 checkpoint pathway in cancer"
DAG.16.0.20.5.	DAG(16:0_20:5)	DAG(36:5)	DG(16:0/20:5)	DAG	(16:0)	(20:5)	SFA	PUFA	Even	Even		omega_3	HMDB07114		LION:0004438		"lipid-mediated signalling;membrane component"	36	5	16	20	0	5	"glycerolipids [GL];diradylglycerols [GL02];diacylglycerols [GL0201];headgroup with neutral charge;negative intrinsic curvature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons"	NA
